dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,CumulativeCases,CumulativeDeaths,AvgCasesPerCapita,AvgDeathsPerCapita
29/04/2020,29,4,2020,153,7.0,Denmark,DK,DNK,5806081,Europe,1899464,83982.0,2.6351681969300807e-05,1.2056325083993834e-06
28/04/2020,28,4,2020,123,5.0,Denmark,DK,DNK,5806081,Europe,1899587,83987.0,2.1184685504732022e-05,8.61166077428131e-07
27/04/2020,27,4,2020,130,4.0,Denmark,DK,DNK,5806081,Europe,1899717,83991.0,2.2390318013131403e-05,6.889328619425047e-07
26/04/2020,26,4,2020,235,15.0,Denmark,DK,DNK,5806081,Europe,1899952,84006.0,4.047480563912215e-05,2.583498232284393e-06
25/04/2020,25,4,2020,137,9.0,Denmark,DK,DNK,5806081,Europe,1900089,84015.0,2.359595052153079e-05,1.5500989393706356e-06
24/04/2020,24,4,2020,161,10.0,Denmark,DK,DNK,5806081,Europe,1900250,84025.0,2.7729547693185816e-05,1.722332154856262e-06
23/04/2020,23,4,2020,217,14.0,Denmark,DK,DNK,5806081,Europe,1900467,84039.0,3.7374607760380886e-05,2.4112650167987667e-06
22/04/2020,22,4,2020,180,6.0,Denmark,DK,DNK,5806081,Europe,1900647,84045.0,3.1001978787412716e-05,1.0333992929137572e-06
21/04/2020,21,4,2020,131,9.0,Denmark,DK,DNK,5806081,Europe,1900778,84054.0,2.256255122861703e-05,1.5500989393706356e-06
20/04/2020,20,4,2020,142,9.0,Denmark,DK,DNK,5806081,Europe,1900920,84063.0,2.445711659895892e-05,1.5500989393706356e-06
19/04/2020,19,4,2020,169,10.0,Denmark,DK,DNK,5806081,Europe,1901089,84073.0,2.9107413417070825e-05,1.722332154856262e-06
18/04/2020,18,4,2020,194,15.0,Denmark,DK,DNK,5806081,Europe,1901283,84088.0,3.341324380421148e-05,2.583498232284393e-06
17/04/2020,17,4,2020,198,12.0,Denmark,DK,DNK,5806081,Europe,1901481,84100.0,3.410217666615399e-05,2.0667985858275145e-06
16/04/2020,16,4,2020,170,10.0,Denmark,DK,DNK,5806081,Europe,1901651,84110.0,2.9279646632556452e-05,1.722332154856262e-06
15/04/2020,15,4,2020,193,14.0,Denmark,DK,DNK,5806081,Europe,1901844,84124.0,3.3241010588725855e-05,2.4112650167987667e-06
14/04/2020,14,4,2020,144,12.0,Denmark,DK,DNK,5806081,Europe,1901988,84136.0,2.480158302993017e-05,2.0667985858275145e-06
13/04/2020,13,4,2020,178,13.0,Denmark,DK,DNK,5806081,Europe,1902166,84149.0,3.065751235644146e-05,2.2390318013131406e-06
12/04/2020,12,4,2020,177,13.0,Denmark,DK,DNK,5806081,Europe,1902343,84162.0,3.0485279140955837e-05,2.2390318013131406e-06
11/04/2020,11,4,2020,184,10.0,Denmark,DK,DNK,5806081,Europe,1902527,84172.0,3.169091164935522e-05,1.722332154856262e-06
10/04/2020,10,4,2020,233,19.0,Denmark,DK,DNK,5806081,Europe,1902760,84191.0,4.0130339208150904e-05,3.272431094226898e-06
09/04/2020,9,4,2020,331,15.0,Denmark,DK,DNK,5806081,Europe,1903091,84206.0,5.700919432574227e-05,2.583498232284393e-06
08/04/2020,8,4,2020,390,16.0,Denmark,DK,DNK,5806081,Europe,1903481,84222.0,6.717095403939422e-05,2.755731447770019e-06
07/04/2020,7,4,2020,312,8.0,Denmark,DK,DNK,5806081,Europe,1903793,84230.0,5.373676323151537e-05,1.3778657238850095e-06
06/04/2020,6,4,2020,292,18.0,Denmark,DK,DNK,5806081,Europe,1904085,84248.0,5.029209892180285e-05,3.1001978787412713e-06
05/04/2020,5,4,2020,320,22.0,Denmark,DK,DNK,5806081,Europe,1904405,84270.0,5.511462895540038e-05,3.7891307406837762e-06
04/04/2020,4,4,2020,371,16.0,Denmark,DK,DNK,5806081,Europe,1904776,84286.0,6.389852294516732e-05,2.755731447770019e-06
03/04/2020,3,4,2020,279,19.0,Denmark,DK,DNK,5806081,Europe,1905055,84305.0,4.805306712048971e-05,3.272431094226898e-06
02/04/2020,2,4,2020,247,14.0,Denmark,DK,DNK,5806081,Europe,1905302,84319.0,4.254160422494967e-05,2.4112650167987667e-06
01/04/2020,1,4,2020,283,13.0,Denmark,DK,DNK,5806081,Europe,1905585,84332.0,4.874199998243221e-05,2.2390318013131406e-06
31/03/2020,31,3,2020,182,5.0,Denmark,DK,DNK,5806081,Europe,1905767,84337.0,3.1346445218383964e-05,8.61166077428131e-07
30/03/2020,30,3,2020,194,7.0,Denmark,DK,DNK,5806081,Europe,1905961,84344.0,3.341324380421148e-05,1.2056325083993834e-06
29/03/2020,29,3,2020,155,13.0,Denmark,DK,DNK,5806081,Europe,1906116,84357.0,2.6696148400272058e-05,2.2390318013131406e-06
28/03/2020,28,3,2020,169,11.0,Denmark,DK,DNK,5806081,Europe,1906285,84368.0,2.9107413417070825e-05,1.8945653703418881e-06
27/03/2020,27,3,2020,153,7.0,Denmark,DK,DNK,5806081,Europe,1906438,84375.0,2.6351681969300807e-05,1.2056325083993834e-06
26/03/2020,26,3,2020,133,2.0,Denmark,DK,DNK,5806081,Europe,1906571,84377.0,2.2907017659588282e-05,3.444664309712524e-07
25/03/2020,25,3,2020,131,8.0,Denmark,DK,DNK,5806081,Europe,1906702,84385.0,2.256255122861703e-05,1.3778657238850095e-06
24/03/2020,24,3,2020,65,11.0,Denmark,DK,DNK,5806081,Europe,1906767,84396.0,1.1195159006565702e-05,1.8945653703418881e-06
23/03/2020,23,3,2020,69,0.0,Denmark,DK,DNK,5806081,Europe,1906836,84396.0,1.1884091868508208e-05,0.0
22/03/2020,22,3,2020,71,4.0,Denmark,DK,DNK,5806081,Europe,1906907,84400.0,1.222855829947946e-05,6.889328619425047e-07
21/03/2020,21,3,2020,104,3.0,Denmark,DK,DNK,5806081,Europe,1907011,84403.0,1.7912254410505125e-05,5.166996464568786e-07
20/03/2020,20,3,2020,36,2.0,Denmark,DK,DNK,5806081,Europe,1907047,84405.0,6.2003957574825425e-06,3.444664309712524e-07
19/03/2020,19,3,2020,91,0.0,Denmark,DK,DNK,5806081,Europe,1907138,84405.0,1.5673222609191982e-05,0.0
18/03/2020,18,3,2020,92,3.0,Denmark,DK,DNK,5806081,Europe,1907230,84408.0,1.584545582467761e-05,5.166996464568786e-07
17/03/2020,17,3,2020,57,0.0,Denmark,DK,DNK,5806081,Europe,1907287,84408.0,9.817293282680693e-06,0.0
16/03/2020,16,3,2020,48,1.0,Denmark,DK,DNK,5806081,Europe,1907335,84409.0,8.267194343310058e-06,1.722332154856262e-07
15/03/2020,15,3,2020,23,0.0,Denmark,DK,DNK,5806081,Europe,1907358,84409.0,3.961363956169402e-06,0.0
14/03/2020,14,3,2020,128,0.0,Denmark,DK,DNK,5806081,Europe,1907486,84409.0,2.2045851582160152e-05,0.0
13/03/2020,13,3,2020,160,0.0,Denmark,DK,DNK,5806081,Europe,1907646,84409.0,2.755731447770019e-05,0.0
12/03/2020,12,3,2020,252,0.0,Denmark,DK,DNK,5806081,Europe,1907898,84409.0,4.34027703023778e-05,0.0
11/03/2020,11,3,2020,151,0.0,Denmark,DK,DNK,5806081,Europe,1908049,84409.0,2.6007215538329555e-05,0.0
10/03/2020,10,3,2020,75,0.0,Denmark,DK,DNK,5806081,Europe,1908124,84409.0,1.2917491161421964e-05,0.0
09/03/2020,9,3,2020,7,0.0,Denmark,DK,DNK,5806081,Europe,1908131,84409.0,1.2056325083993834e-06,0.0
08/03/2020,8,3,2020,8,0.0,Denmark,DK,DNK,5806081,Europe,1908139,84409.0,1.3778657238850095e-06,0.0
07/03/2020,7,3,2020,3,0.0,Denmark,DK,DNK,5806081,Europe,1908142,84409.0,5.166996464568786e-07,0.0
06/03/2020,6,3,2020,10,0.0,Denmark,DK,DNK,5806081,Europe,1908152,84409.0,1.722332154856262e-06,0.0
05/03/2020,5,3,2020,2,0.0,Denmark,DK,DNK,5806081,Europe,1908154,84409.0,3.444664309712524e-07,0.0
04/03/2020,4,3,2020,3,0.0,Denmark,DK,DNK,5806081,Europe,1908157,84409.0,5.166996464568786e-07,0.0
03/03/2020,3,3,2020,1,0.0,Denmark,DK,DNK,5806081,Europe,1908158,84409.0,1.722332154856262e-07,0.0
02/03/2020,2,3,2020,1,0.0,Denmark,DK,DNK,5806081,Europe,1908159,84409.0,1.722332154856262e-07,0.0
01/03/2020,1,3,2020,1,0.0,Denmark,DK,DNK,5806081,Europe,1908160,84409.0,1.722332154856262e-07,0.0
29/02/2020,29,2,2020,1,0.0,Denmark,DK,DNK,5806081,Europe,1908161,84409.0,1.722332154856262e-07,0.0
28/02/2020,28,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908161,84409.0,0.0,0.0
27/02/2020,27,2,2020,1,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,1.722332154856262e-07,0.0
26/02/2020,26,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
25/02/2020,25,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
24/02/2020,24,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
23/02/2020,23,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
22/02/2020,22,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
21/02/2020,21,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
20/02/2020,20,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
19/02/2020,19,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
18/02/2020,18,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
17/02/2020,17,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
16/02/2020,16,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
15/02/2020,15,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
14/02/2020,14,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
13/02/2020,13,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
12/02/2020,12,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
11/02/2020,11,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
10/02/2020,10,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
09/02/2020,9,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
08/02/2020,8,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
07/02/2020,7,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
06/02/2020,6,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
05/02/2020,5,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
04/02/2020,4,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
03/02/2020,3,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
02/02/2020,2,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
01/02/2020,1,2,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
31/01/2020,31,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
30/01/2020,30,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
29/01/2020,29,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
28/01/2020,28,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
27/01/2020,27,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
26/01/2020,26,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
25/01/2020,25,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
24/01/2020,24,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
23/01/2020,23,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
22/01/2020,22,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
21/01/2020,21,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
20/01/2020,20,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
19/01/2020,19,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
18/01/2020,18,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
17/01/2020,17,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
16/01/2020,16,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
15/01/2020,15,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
14/01/2020,14,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
13/01/2020,13,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
12/01/2020,12,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
11/01/2020,11,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
10/01/2020,10,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
09/01/2020,9,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
08/01/2020,8,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
07/01/2020,7,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
06/01/2020,6,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
05/01/2020,5,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
04/01/2020,4,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
03/01/2020,3,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
02/01/2020,2,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
01/01/2020,1,1,2020,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
31/12/2019,31,12,2019,0,0.0,Denmark,DK,DNK,5806081,Europe,1908162,84409.0,0.0,0.0
19/06/2020,19,6,2020,12,0.0,Djibouti,DJ,DJI,973557,Africa,1908174,84409.0,1.232593469103504e-05,0.0
18/06/2020,18,6,2020,6,0.0,Djibouti,DJ,DJI,973557,Africa,1908180,84409.0,6.16296734551752e-06,0.0
17/06/2020,17,6,2020,38,0.0,Djibouti,DJ,DJI,973557,Africa,1908218,84409.0,3.903212652161096e-05,0.0
16/06/2020,16,6,2020,36,0.0,Djibouti,DJ,DJI,973557,Africa,1908254,84409.0,3.697780407310512e-05,0.0
15/06/2020,15,6,2020,16,2.0,Djibouti,DJ,DJI,973557,Africa,1908270,84411.0,1.643457958804672e-05,2.05432244850584e-06
14/06/2020,14,6,2020,8,3.0,Djibouti,DJ,DJI,973557,Africa,1908278,84414.0,8.21728979402336e-06,3.08148367275876e-06
13/06/2020,13,6,2020,43,1.0,Djibouti,DJ,DJI,973557,Africa,1908321,84415.0,4.416793264287556e-05,1.02716122425292e-06
12/06/2020,12,6,2020,25,3.0,Djibouti,DJ,DJI,973557,Africa,1908346,84418.0,2.5679030606323e-05,3.08148367275876e-06
11/06/2020,11,6,2020,42,0.0,Djibouti,DJ,DJI,973557,Africa,1908388,84418.0,4.3140771418622635e-05,0.0
10/06/2020,10,6,2020,53,3.0,Djibouti,DJ,DJI,973557,Africa,1908441,84421.0,5.443954488540476e-05,3.08148367275876e-06
09/06/2020,9,6,2020,71,3.0,Djibouti,DJ,DJI,973557,Africa,1908512,84424.0,7.292844692195732e-05,3.08148367275876e-06
08/06/2020,8,6,2020,38,2.0,Djibouti,DJ,DJI,973557,Africa,1908550,84426.0,3.903212652161096e-05,2.05432244850584e-06
07/06/2020,7,6,2020,46,0.0,Djibouti,DJ,DJI,973557,Africa,1908596,84426.0,4.724941631563432e-05,0.0
06/06/2020,6,6,2020,69,0.0,Djibouti,DJ,DJI,973557,Africa,1908665,84426.0,7.087412447345148e-05,0.0
05/06/2020,5,6,2020,119,0.0,Djibouti,DJ,DJI,973557,Africa,1908784,84426.0,0.00012223218568609747,0.0
04/06/2020,4,6,2020,156,1.0,Djibouti,DJ,DJI,973557,Africa,1908940,84427.0,0.0001602371509834555,1.02716122425292e-06
03/06/2020,3,6,2020,210,1.0,Djibouti,DJ,DJI,973557,Africa,1909150,84428.0,0.0002157038570931132,1.02716122425292e-06
02/06/2020,2,6,2020,215,0.0,Djibouti,DJ,DJI,973557,Africa,1909365,84428.0,0.0002208396632143778,0.0
01/06/2020,1,6,2020,160,2.0,Djibouti,DJ,DJI,973557,Africa,1909525,84430.0,0.0001643457958804672,2.05432244850584e-06
31/05/2020,31,5,2020,280,2.0,Djibouti,DJ,DJI,973557,Africa,1909805,84432.0,0.0002876051427908176,2.05432244850584e-06
30/05/2020,30,5,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1909805,84432.0,0.0,0.0
29/05/2020,29,5,2020,217,2.0,Djibouti,DJ,DJI,973557,Africa,1910022,84434.0,0.00022289398566288364,2.05432244850584e-06
28/05/2020,28,5,2020,229,4.0,Djibouti,DJ,DJI,973557,Africa,1910251,84438.0,0.00023521992035391867,4.10864489701168e-06
27/05/2020,27,5,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1910251,84438.0,0.0,0.0
26/05/2020,26,5,2020,198,4.0,Djibouti,DJ,DJI,973557,Africa,1910449,84442.0,0.00020337792240207814,4.10864489701168e-06
25/05/2020,25,5,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1910449,84442.0,0.0,0.0
24/05/2020,24,5,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1910449,84442.0,0.0,0.0
23/05/2020,23,5,2020,223,0.0,Djibouti,DJ,DJI,973557,Africa,1910672,84442.0,0.00022905695300840114,0.0
22/05/2020,22,5,2020,219,1.0,Djibouti,DJ,DJI,973557,Africa,1910891,84443.0,0.00022494830811138947,1.02716122425292e-06
21/05/2020,21,5,2020,310,2.0,Djibouti,DJ,DJI,973557,Africa,1911201,84445.0,0.0003184199795184052,2.05432244850584e-06
20/05/2020,20,5,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1911201,84445.0,0.0,0.0
19/05/2020,19,5,2020,117,3.0,Djibouti,DJ,DJI,973557,Africa,1911318,84448.0,0.00012017786323759164,3.08148367275876e-06
18/05/2020,18,5,2020,70,0.0,Djibouti,DJ,DJI,973557,Africa,1911388,84448.0,7.19012856977044e-05,0.0
17/05/2020,17,5,2020,22,0.0,Djibouti,DJ,DJI,973557,Africa,1911410,84448.0,2.2597546933564238e-05,0.0
16/05/2020,16,5,2020,25,1.0,Djibouti,DJ,DJI,973557,Africa,1911435,84449.0,2.5679030606323e-05,1.02716122425292e-06
15/05/2020,15,5,2020,16,0.0,Djibouti,DJ,DJI,973557,Africa,1911451,84449.0,1.643457958804672e-05,0.0
14/05/2020,14,5,2020,12,0.0,Djibouti,DJ,DJI,973557,Africa,1911463,84449.0,1.232593469103504e-05,0.0
13/05/2020,13,5,2020,29,0.0,Djibouti,DJ,DJI,973557,Africa,1911492,84449.0,2.978767550333468e-05,0.0
12/05/2020,12,5,2020,17,0.0,Djibouti,DJ,DJI,973557,Africa,1911509,84449.0,1.7461740812299638e-05,0.0
11/05/2020,11,5,2020,21,0.0,Djibouti,DJ,DJI,973557,Africa,1911530,84449.0,2.1570385709311318e-05,0.0
10/05/2020,10,5,2020,54,0.0,Djibouti,DJ,DJI,973557,Africa,1911584,84449.0,5.5466706109657677e-05,0.0
09/05/2020,9,5,2020,2,0.0,Djibouti,DJ,DJI,973557,Africa,1911586,84449.0,2.05432244850584e-06,0.0
08/05/2020,8,5,2020,13,0.0,Djibouti,DJ,DJI,973557,Africa,1911599,84449.0,1.3353095915287959e-05,0.0
07/05/2020,7,5,2020,0,1.0,Djibouti,DJ,DJI,973557,Africa,1911599,84450.0,0.0,1.02716122425292e-06
06/05/2020,6,5,2020,4,0.0,Djibouti,DJ,DJI,973557,Africa,1911603,84450.0,4.10864489701168e-06,0.0
05/05/2020,5,5,2020,4,0.0,Djibouti,DJ,DJI,973557,Africa,1911607,84450.0,4.10864489701168e-06,0.0
04/05/2020,4,5,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1911607,84450.0,0.0,0.0
03/05/2020,3,5,2020,15,0.0,Djibouti,DJ,DJI,973557,Africa,1911622,84450.0,1.54074183637938e-05,0.0
02/05/2020,2,5,2020,8,0.0,Djibouti,DJ,DJI,973557,Africa,1911630,84450.0,8.21728979402336e-06,0.0
01/05/2020,1,5,2020,12,0.0,Djibouti,DJ,DJI,973557,Africa,1911642,84450.0,1.232593469103504e-05,0.0
30/04/2020,30,4,2020,5,0.0,Djibouti,DJ,DJI,973557,Africa,1911647,84450.0,5.1358061212646e-06,0.0
29/04/2020,29,4,2020,37,0.0,Djibouti,DJ,DJI,973557,Africa,1911684,84450.0,3.800496529735804e-05,0.0
28/04/2020,28,4,2020,12,0.0,Djibouti,DJ,DJI,973557,Africa,1911696,84450.0,1.232593469103504e-05,0.0
27/04/2020,27,4,2020,15,0.0,Djibouti,DJ,DJI,973557,Africa,1911711,84450.0,1.54074183637938e-05,0.0
26/04/2020,26,4,2020,9,0.0,Djibouti,DJ,DJI,973557,Africa,1911720,84450.0,9.24445101827628e-06,0.0
25/04/2020,25,4,2020,13,0.0,Djibouti,DJ,DJI,973557,Africa,1911733,84450.0,1.3353095915287959e-05,0.0
24/04/2020,24,4,2020,12,0.0,Djibouti,DJ,DJI,973557,Africa,1911745,84450.0,1.232593469103504e-05,0.0
23/04/2020,23,4,2020,29,0.0,Djibouti,DJ,DJI,973557,Africa,1911774,84450.0,2.978767550333468e-05,0.0
22/04/2020,22,4,2020,99,0.0,Djibouti,DJ,DJI,973557,Africa,1911873,84450.0,0.00010168896120103907,0.0
21/04/2020,21,4,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1911873,84450.0,0.0,0.0
20/04/2020,20,4,2020,114,0.0,Djibouti,DJ,DJI,973557,Africa,1911987,84450.0,0.00011709637956483287,0.0
19/04/2020,19,4,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1911987,84450.0,0.0,0.0
18/04/2020,18,4,2020,141,0.0,Djibouti,DJ,DJI,973557,Africa,1912128,84450.0,0.0001448297326196617,0.0
17/04/2020,17,4,2020,156,0.0,Djibouti,DJ,DJI,973557,Africa,1912284,84450.0,0.0001602371509834555,0.0
16/04/2020,16,4,2020,72,0.0,Djibouti,DJ,DJI,973557,Africa,1912356,84450.0,7.395560814621024e-05,0.0
15/04/2020,15,4,2020,65,0.0,Djibouti,DJ,DJI,973557,Africa,1912421,84450.0,6.67654795764398e-05,0.0
14/04/2020,14,4,2020,84,0.0,Djibouti,DJ,DJI,973557,Africa,1912505,84450.0,8.628154283724527e-05,0.0
13/04/2020,13,4,2020,27,0.0,Djibouti,DJ,DJI,973557,Africa,1912532,84450.0,2.7733353054828838e-05,0.0
12/04/2020,12,4,2020,37,1.0,Djibouti,DJ,DJI,973557,Africa,1912569,84451.0,3.800496529735804e-05,1.02716122425292e-06
11/04/2020,11,4,2020,10,0.0,Djibouti,DJ,DJI,973557,Africa,1912579,84451.0,1.02716122425292e-05,0.0
10/04/2020,10,4,2020,5,1.0,Djibouti,DJ,DJI,973557,Africa,1912584,84452.0,5.1358061212646e-06,1.02716122425292e-06
09/04/2020,9,4,2020,14,0.0,Djibouti,DJ,DJI,973557,Africa,1912598,84452.0,1.438025713954088e-05,0.0
08/04/2020,8,4,2020,31,0.0,Djibouti,DJ,DJI,973557,Africa,1912629,84452.0,3.184199795184052e-05,0.0
07/04/2020,7,4,2020,31,0.0,Djibouti,DJ,DJI,973557,Africa,1912660,84452.0,3.184199795184052e-05,0.0
06/04/2020,6,4,2020,8,0.0,Djibouti,DJ,DJI,973557,Africa,1912668,84452.0,8.21728979402336e-06,0.0
05/04/2020,5,4,2020,10,0.0,Djibouti,DJ,DJI,973557,Africa,1912678,84452.0,1.02716122425292e-05,0.0
04/04/2020,4,4,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912678,84452.0,0.0,0.0
03/04/2020,3,4,2020,7,0.0,Djibouti,DJ,DJI,973557,Africa,1912685,84452.0,7.19012856977044e-06,0.0
02/04/2020,2,4,2020,3,0.0,Djibouti,DJ,DJI,973557,Africa,1912688,84452.0,3.08148367275876e-06,0.0
01/04/2020,1,4,2020,5,0.0,Djibouti,DJ,DJI,973557,Africa,1912693,84452.0,5.1358061212646e-06,0.0
31/03/2020,31,3,2020,7,0.0,Djibouti,DJ,DJI,973557,Africa,1912700,84452.0,7.19012856977044e-06,0.0
30/03/2020,30,3,2020,4,0.0,Djibouti,DJ,DJI,973557,Africa,1912704,84452.0,4.10864489701168e-06,0.0
29/03/2020,29,3,2020,2,0.0,Djibouti,DJ,DJI,973557,Africa,1912706,84452.0,2.05432244850584e-06,0.0
28/03/2020,28,3,2020,1,0.0,Djibouti,DJ,DJI,973557,Africa,1912707,84452.0,1.02716122425292e-06,0.0
27/03/2020,27,3,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912707,84452.0,0.0,0.0
26/03/2020,26,3,2020,9,0.0,Djibouti,DJ,DJI,973557,Africa,1912716,84452.0,9.24445101827628e-06,0.0
25/03/2020,25,3,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912716,84452.0,0.0,0.0
24/03/2020,24,3,2020,2,0.0,Djibouti,DJ,DJI,973557,Africa,1912718,84452.0,2.05432244850584e-06,0.0
23/03/2020,23,3,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912718,84452.0,0.0,0.0
22/03/2020,22,3,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912718,84452.0,0.0,0.0
21/03/2020,21,3,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912718,84452.0,0.0,0.0
20/03/2020,20,3,2020,0,0.0,Djibouti,DJ,DJI,973557,Africa,1912718,84452.0,0.0,0.0
19/03/2020,19,3,2020,1,0.0,Djibouti,DJ,DJI,973557,Africa,1912719,84452.0,1.02716122425292e-06,0.0
19/06/2020,19,6,2020,0,0.0,Dominica,DM,DMA,71808,America,1912719,84452.0,0.0,0.0
18/06/2020,18,6,2020,0,0.0,Dominica,DM,DMA,71808,America,1912719,84452.0,0.0,0.0
17/06/2020,17,6,2020,0,0.0,Dominica,DM,DMA,71808,America,1912719,84452.0,0.0,0.0
